"","player_name","position_group","position_group_rank","position","dollars","dollars_sd","h","hr","r","rbi","sb","avg","ab","hr_per600","r_per600","rbi_per600","sb_per600"
"1036","Armando Cruz","",1728,NA,NA,NA,0.1636,0.0081,0.0699,0.0657,0.0109,0.175630703166935,0.9315,5.21739130434783,45.024154589372,42.3188405797101,7.02093397745572
"1037","Armando Sierra","",1798,NA,NA,NA,0.1641,0.0153,0.0785,0.0775,0.0087,0.17685095376657,0.9279,9.89330746847721,50.7597801487229,50.1131587455545,5.62560620756547
"1038","Armani Smith","",3270,NA,NA,NA,30.099,2.5105,14.54995,14.5476,1.0053,0.20909546879928,143.9486,10.464151787513,60.6464390761703,60.6366439131746,4.19024568491809
"1039","Armond Upshaw","",3254,NA,NA,NA,0.1861,0.0192,0.0963,0.0905,0.0207,0.206502441189525,0.9012,12.7829560585885,64.1145139813582,60.2529960053262,13.7816245006658
"1040","Arnaldo Lantigua","",2717,NA,NA,NA,0.1337,0.0238,0.0765,0.0817,0.0092,0.143747984087733,0.9301,15.3531878292657,49.3495323083539,52.7040103214708,5.93484571551446
"1041","Arnys Rodriguez","",1705,NA,NA,NA,0.1232,0.0126,0.0635,0.0618,0.0092,0.132873166522865,0.9272,8.15358067299396,41.0914581535807,39.9913718723037,5.95340811044003
"1042","Arol Vera","",1517,NA,NA,NA,53.09505,2.00495,28.5415,21.03875,4.0058,0.202294985778975,262.4635,4.58338016524202,65.2467866960549,48.0952589598173,9.15738759865657
"1043","Aroon Escobar","",2254,NA,NA,NA,0.143,0.0091,0.0719,0.0637,0.0124,0.156970362239297,0.911,5.99341383095499,47.3545554335895,41.953896816685,8.16684961580681
"1044","Arquedion Muller","",1948,NA,NA,NA,0.1121,0.0138,0.0607,0.0603,0.0118,0.120511717910127,0.9302,8.90131154590411,39.1528703504623,38.8948613201462,7.6112663943238
"1045","Arquímedes Gamboa","",3182,NA,NA,NA,44.09,2.50635,24.54945,19.54125,5.0087,0.207546521442159,212.4343,7.07894158335071,69.3375316509622,55.1923582961885,14.146585556099
"1046","Arturo De Freitas","",1041,NA,NA,NA,0.1525,0.013,0.0729,0.0715,0.0067,0.16396086442318,0.9301,8.38619503279217,47.0272013761961,46.1240726803569,4.32211590151597
"1047","Arxy Hernandez","",1726,NA,NA,NA,0.1369,0.0125,0.0627,0.0627,0.009,0.146276311571749,0.9359,8.01367667485843,40.1966022010899,40.1966022010899,5.76984720589807
"1048","Asbel Gonzalez","",2933,NA,NA,NA,0.1461,0.0108,0.0695,0.0654,0.0171,0.15731667922903,0.9287,6.97749542371056,44.9014751803596,42.252611176914,11.0477010875417
"1049","Asdrúbal Cabrera","",759,NA,NA,NA,0.2049,0.0219,0.105,0.1,0.0116,0.228785171951764,0.8956,14.671728450201,70.3439035283609,66.9941938365342,7.77132648503796
"1050","Ashton Creal","",1352,NA,NA,NA,15.5867,1.50935,11.04585,9.043,2.50935,0.183479575188404,84.9506,10.6604308857148,78.0160469731821,63.8700609530715,17.7233592228895
"1051","Ashton McGee","",1374,NA,NA,NA,0.1812,0.0247,0.1003,0.0963,0.0089,0.204008106282369,0.8882,16.6854312091871,67.755010132853,65.0529160099077,6.01215942355325
"1052","Athanael Duarte","",2475,NA,NA,NA,0.1576,0.0156,0.0744,0.0749,0.0091,0.168736616702355,0.934,10.0214132762313,47.7944325481799,48.1156316916488,5.8458244111349
"1053","Audie Jimenez","",2435,NA,NA,NA,0.1259,0.0054,0.0552,0.0527,0.007,0.133481764206955,0.9432,3.43511450381679,35.1145038167939,33.5241730279898,4.4529262086514
"1054","Austin Allen","",671,NA,NA,NA,33.59835,6.01735,17.0536,22.5567,0.00175,0.223316148444736,150.45195,23.9970967474998,68.0094874144203,89.9557632852216,0.0069789723562905
"1055","Austin Beck","",900,NA,NA,NA,0.1995,0.0337,0.1079,0.1158,0.0102,0.216330513988289,0.9222,21.9258295380612,70.2016916070267,75.341574495771,6.6363044892648
"1056","Austin Callahan","",2126,NA,NA,NA,45.59895,3.5106,23.0476,23.54855,1.0034,0.200908824947106,226.9634,9.28061528863244,60.9285902484718,62.2529006879523,2.65258627602512
