"","system","player_name","playerid","ip","w","er","h","bb","sv","so","g","gs","team","whip","era"
"5246","steamerr","Trey Benton","sa3015034",1,0.0448,0.52231,0.997,0.5226,0,0.8391,1,0,"CLE",1.5196,4.70079
"5247","steamerr","Eric Torres","sa3017262",1,0.0438,0.52207,0.9023,0.6166,0,1.006,1,0,"LAA",1.5189,4.69863
"5248","steamerr","Cristofer Melendez","sa873429",1,0.0432,0.54178,0.9674,0.5501,0,0.8963,0.9192,0.0172,"PIT",1.5175,4.87602
"5249","steamerr","John Curtiss","16128",1,0.0403,0.63537,1.1733,0.3382,0,0.6978,1,0,"COL",1.5115,5.71833
"5250","steamerr","Chris Vallimont","24935",1,0.0448,0.52621,0.9882,0.416,0,0.8479,1,0,NA,1.4042,4.73589
"5251","steamerr","Pedro Báez","5420",1,0.0441,0.54355,1.0296,0.3954,0,0.7759,1,0,NA,1.425,4.89195
"5252","steamerr","Nathan Witt","sa3005340",1,0.0438,0.54342,1.0249,0.5216,0,0.7967,1,0,NA,1.5465,4.89078
"5253","steamerr","Keegan Curtis","sa3007833",1,0.0446,0.54594,1.0487,0.4063,0,0.7523,0.8285,0.0365,NA,1.455,4.91346
"5254","steamerr","Daniel Ponce de Leon","16110",1,0.0452,0.54341,1.0131,0.4412,0,0.8088,0.8433,0.0333,NA,1.4543,4.89069
"5255","steamerr","Nick Goody","13685",1,0.0446,0.54116,1.0069,0.4055,0,0.8277,0.925,0.016,NA,1.4124,4.87044
"5256","steamerr","Josh Hejka","sa3011152",1,0.046,0.51223,1.0241,0.353,0,0.7203,1,0,"NYM",1.3771,4.61007
"5257","steamerr","Bernardo Flores Jr.","19561",1,0.0445,0.53856,1.0581,0.4723,0,0.6947,1,0,NA,1.5304,4.84704
"5258","steamerr","Breidy Encarnación","sa3009205",1,0.0419,0.5539,1.0208,0.4868,0,0.816,1,0,"MIA",1.5076,4.9851
"5259","steamerr","Jordan Mikel","sa3015094",1,0.041,0.52987,1.0124,0.4238,0,0.7857,1,0,"CHW",1.4362,4.76883
"5260","steamerr","Derek West","sa3010557",1,0.0462,0.54345,0.9899,0.5134,0,0.8663,1,0,NA,1.5033,4.89105
"5261","steamerr","Willian Suarez","sa916841",1,0.0442,0.53591,0.9766,0.5576,0,0.8687,1,0,NA,1.5342,4.82319
"5262","steamerr","Dylan Spacke","sa3010812",1,0.0438,0.54369,1.0595,0.4523,0,0.7205,1,0,NA,1.5118,4.89321
"5263","steamerr","Ross Carver","sa3017069",1,0.0463,0.52288,0.9948,0.3819,0,0.834,0.7708,0.0488,"CLE",1.3767,4.70592
"5264","steamerr","Luís Madero","20399",1,0.0414,0.56369,1.0802,0.4132,0,0.728,1,0,"MIA",1.4934,5.07321
"5265","steamerr","Jordan Holloway","20631",1,0.0441,0.50399,0.8825,0.6871,0,1.0004,1,0,"SEA",1.5696,4.53591
"5266","steamerr","Justin Kelly","sa3017072",1,0.044,0.53874,1.0781,0.4135,0,0.6851,1,0,"TOR",1.4916,4.84866
"5267","steamerr","Lane Ramsey","25071",1,0.04,0.55509,0.9784,0.5231,0,0.8664,1,0,"CHW",1.5015,4.99581
"5268","steamerr","Adrian Almeida","sa658087",1,0.0432,0.5339,0.9638,0.5972,0,0.9098,1,0,NA,1.561,4.8051
"5269","steamerr","Cam Opp","sa3014853",1,0.0442,0.53501,1.0548,0.4573,0,0.7241,1,0,NA,1.5121,4.81509
"5270","steamerr","Davis Sharpe","sa3018112",1,0.0447,0.52895,1.0383,0.3361,0,0.7711,1,0,"CLE",1.3744,4.76055
"5271","steamerr","Bobby Wahl","14832",1,0.0436,0.55364,1.0121,0.4867,0,0.8596,1,0,NA,1.4988,4.98276
"5272","steamerr","Patrick Smith","sa1170802",1,0.0445,0.52773,1.0106,0.5557,0,0.7981,1,0,NA,1.5663,4.74957
"5273","steamerr","Gabe Klobosits","19881",1,0.0438,0.54902,1.0403,0.4227,0,0.7779,1,0,NA,1.463,4.94118
"5274","steamerr","Skylar Arias","sa918539",1,0.0462,0.55289,0.9895,0.5899,0,0.8637,0.7708,0.0488,"BOS",1.5794,4.97601
"5275","steamerr","Joe Nahas","sa3011679",1,0.0444,0.54425,1.0419,0.4505,0,0.7421,1,0,"CHC",1.4924,4.89825
"5276","steamerr","Ben Onyshko","sa3008096",1,0.0445,0.52754,1.0394,0.4554,0,0.7314,1,0,NA,1.4948,4.74786
"5277","steamerr","Brady Lail","14707",1,0.0438,0.54532,1.0584,0.3987,0,0.7297,1,0,NA,1.4571,4.90788
"5278","steamerr","Garrett Schoenle","sa3016937",1,0.0421,0.52037,0.9709,0.4565,0,0.8565,0.7469,0.0539,"CHW",1.4274,4.68333
"5279","steamerr","Sean Wymer","sa3007204",1,0.0437,0.54866,1.0368,0.4468,0,0.7844,1,0,NA,1.4836,4.93794
"5280","steamerr","Odalvi Javier","sa877574",1,0.042,0.54506,1.0174,0.471,0,0.7685,1,0,NA,1.4884,4.90554
"5281","steamerr","Kyle Tyler","22092",5.2531,0.2548,2.4717,5.2153,1.9684,0,4.3127,5.2531,0,"PHI",1.36751632369458,4.23469951076507
"5282","steamerr","Mitch Miller","sa3018279",1,0.045,0.52561,1.0101,0.5645,0,0.7886,0.9101,0.0191,NA,1.5746,4.73049
"5283","steamerr","Ryan Dull","13974",1,0.0438,0.5491,1.0383,0.394,0,0.796,1,0,NA,1.4323,4.9419
"5284","steamerr","Frankie Scalzo Jr.","sa3017724",1,0.0441,0.55293,1.063,0.4444,0,0.7296,1,0,"CHC",1.5074,4.97637
"5285","steamerr","Ruben Garcia","sa918319",1,0.046,0.54742,1.0008,0.5112,0,0.8536,1,0,NA,1.512,4.92678
"5286","steamerr","Derrick Adams","sa3009933",1,0.0453,0.56169,1.0874,0.4771,0,0.6884,0.6364,0.0774,NA,1.5645,5.05521
"5287","steamerr","Ronald Bolaños","20041",1,0.044,0.5371,1.0608,0.4502,0,0.695,1,0,NA,1.511,4.8339
"5288","steamerr","Jake Reed","16209",1,0.0445,0.52834,1.0399,0.401,0,0.7383,1,0,NA,1.4409,4.75506
"5289","steamerr","Jack Carey","sa3017887",1,0.0427,0.54484,1.049,0.4372,0,0.7236,1,0,"PIT",1.4862,4.90356
"5290","steamerr","Dayeison Arias","sa3002812",1,0.0444,0.53532,0.9611,0.489,0,0.8913,1,0,NA,1.4501,4.81788
"5291","steamerr","Nick Howard","sa827196",1,0.0436,0.5474,1.0382,0.5399,0,0.7763,1,0,NA,1.5781,4.9266
"5292","steamerr","Jonathan Sprinkle","sa3014792",1,0.0442,0.53614,0.9674,0.5781,0,0.8849,1,0,NA,1.5455,4.82526
"5293","steamerr","Joe La Sorsa","25481",10.0494,0.451,4.79764,10.6306,2.9124,0,6.7594,10.0494,0,"WSN",1.34764264533206,4.29665054630127
"5294","steamerr","Ramon Perez","sa3004005",1,0.0449,0.52753,0.9825,0.5818,0,0.8516,0.9258,0.0158,NA,1.5643,4.74777
"5295","steamerr","Tyler Clippard","5640",1,0.0417,0.55819,1.0292,0.3911,0,0.7836,1,0,"WSN",1.4203,5.02371
"5296","steamerr","Nick Trogrlic-Iverson","sa3014782",1,0.0437,0.54496,1.0963,0.3853,0,0.6402,1,0,NA,1.4816,4.90464
"5297","steamerr","Jake Pilarski","sa3020685",1,0.0437,0.54504,1.0435,0.5003,0,0.7534,1,0,NA,1.5438,4.90536
"5298","steamerr","J.T. Hintzen","sa3006763",1,0.0444,0.54396,1.0256,0.4284,0,0.7856,0.9011,0.0211,NA,1.454,4.89564
"5299","steamerr","Dellin Betances","6216",1,0.0434,0.55604,1.0148,0.4977,0,0.8084,1,0,NA,1.5125,5.00436
"5300","steamerr","Chase De Jong","15036",1,0.0441,0.54331,1.0162,0.4142,0,0.8537,1,0,NA,1.4304,4.88979
"5301","steamerr","Ronan Kopp","sa3017751",1,0.0483,0.52019,0.909,0.6649,0,1.0165,1,0,"LAD",1.5739,4.68171
"5302","steamerr","Carson Teel","sa3007597",1,0.0443,0.53619,1.0511,0.3625,0,0.6863,0.6092,0.0832,NA,1.4136,4.82571
"5303","steamerr","Robert Winslow","sa3010263",1,0.0446,0.54628,1.0127,0.4882,0,0.8195,0.8475,0.0325,NA,1.5009,4.91652
"5304","steamerr","Xavier Moore","sa3004348",1,0.0442,0.53903,0.9527,0.5742,0,0.9234,1,0,NA,1.5269,4.85127
"5305","steamerr","Oscar Rayo","sa3016749",1,0.0465,0.55076,1.1074,0.4093,0,0.5989,0.5663,0.0923,"KCR",1.5167,4.95684
"5306","steamerr","Marcus Reyes","sa3004489",1,0.045,0.53644,1.0557,0.4431,0,0.7174,0.8574,0.0304,NA,1.4988,4.82796
"5307","steamerr","David McKay","19814",1,0.0435,0.55508,1.0457,0.433,0,0.7883,1,0,NA,1.4787,4.99572
"5308","steamerr","Yeizo Campos","sa919234",1,0.044,0.54391,1.0352,0.4257,0,0.7641,1,0,NA,1.4609,4.89519
"5309","steamerr","Gabriel Ponce","sa3009985",1,0.0442,0.53978,0.9667,0.5245,0,0.8945,1,0,NA,1.4912,4.85802
"5310","steamerr","Kolby Kubichek","sa3017271",1,0.0438,0.54136,1.0472,0.5216,0,0.7312,1,0,NA,1.5688,4.87224
"5311","steamerr","Tanner Myatt","sa3007719",1,0.048,0.5104,0.9488,0.5365,0,0.9131,1,0,"NYY",1.4853,4.5936
"5312","steamerr","Emmanuel Chapman","sa3023456",1,0.0432,0.55682,1.0207,0.4787,0,0.8219,0.7122,0.0612,"PIT",1.4994,5.01138
"5313","steamerr","Thomas Ruwe","sa3014874",1,0.0441,0.54095,0.9717,0.5472,0,0.8872,1,0,NA,1.5189,4.86855
"5314","steamerr","Jorge Benitez","sa3004462",1,0.048,0.52414,0.9887,0.5774,0,0.8533,1,0,"LAD",1.5661,4.71726
"5315","steamerr","Mason Fox","sa3007460",1,0.0441,0.5481,0.9974,0.5523,0,0.835,1,0,"MIN",1.5497,4.9329
"5316","steamerr","Cameron Gibbens","sa3014797",1,0.0441,0.53901,0.9512,0.6275,0,0.9294,1,0,NA,1.5787,4.85109
"5317","steamerr","Hunter Parsons","sa3011606",1,0.0476,0.5181,0.9449,0.4925,0,0.8949,0.7394,0.0554,"NYM",1.4374,4.6629
"5318","steamerr","Angel Macuare","sa3003039",1,0.0424,0.5576,1.058,0.3892,0,0.7361,0.7089,0.0619,"MIA",1.4472,5.0184
"5319","steamerr","Alejandro Torres","sa3023265",1,0.046,0.55071,0.9859,0.4871,0,0.8919,1,0,"HOU",1.473,4.95639
"5320","steamerr","Tyler Palm","sa3007270",1,0.0444,0.55862,1.0742,0.4544,0,0.7053,0.8104,0.0404,"MIN",1.5286,5.02758
"5321","steamerr","Sal Romano","13690",1,0.0434,0.55439,1.1074,0.3858,0,0.6474,1,0,NA,1.4932,4.98951
"5322","steamerr","Luke Shilling","sa3014781",1,0.044,0.54887,0.9941,0.5435,0,0.8673,0.9382,0.0132,NA,1.5376,4.93983
"5323","steamerr","Dario Gardea","sa3007598",1,0.0421,0.53572,1.0277,0.4063,0,0.7578,1,0,NA,1.434,4.82148
"5324","steamerr","Dominic Pipkin","sa3007896",1,0.0453,0.54215,1.01,0.5035,0,0.7803,1,0,"PHI",1.5135,4.87935
"5325","steamerr","Gavin Hollowell","25427",8.679,0.4104,4.35007,8.3332,3.8511,0,8.3031,8.679,0,"ARI",1.4038829358221,4.51096094020048
"5326","steamerr","Nick Gallagher","sa3005408",1,0.0442,0.5364,0.991,0.4964,0,0.8244,1,0,NA,1.4874,4.8276
"5327","steamerr","Dylan Rheault","sa738309",1,0.0438,0.54528,1.0372,0.4873,0,0.7611,1,0,NA,1.5245,4.90752
"5328","steamerr","Yacksel Ríos","15007",3.8827,0.1845,1.85737,3.5459,1.957,0,3.6511,3.8827,0,"NYM",1.41728693950086,4.30533649264687
"5329","steamerr","Jack Anderson","sa874072",1,0.0437,0.54617,1.0677,0.4541,0,0.6991,1,0,NA,1.5218,4.91553
"5330","steamerr","Jarod Bayless","sa3010236",1,0.0439,0.54572,1.0415,0.372,0,0.7533,1,0,NA,1.4135,4.91148
"5331","steamerr","Jerson Ramirez","sa3006541",1,0.0445,0.5335,0.9864,0.478,0,0.8852,1,0,"CLE",1.4644,4.8015
"5332","steamerr","Luis Reyes","sa737048",1,0.0444,0.5374,1.064,0.468,0,0.6709,0.8854,0.0244,NA,1.532,4.8366
"5333","steamerr","Lenny Torres Jr.","sa3008329",1,0.0447,0.52619,0.9547,0.5795,0,0.9299,1,0,"CLE",1.5342,4.73571
"5334","steamerr","Kevin Malisheski","sa919034",1,0.0444,0.54384,0.9875,0.5537,0,0.8586,0.8705,0.0275,NA,1.5412,4.89456
"5335","steamerr","Connor Higgins","sa3006808",1,0.0444,0.52758,1.0134,0.5888,0,0.782,1,0,NA,1.6022,4.74822
"5336","steamerr","Joe Barlow","22296",1,0.0442,0.54054,1.0249,0.3984,0,0.8063,1,0,NA,1.4233,4.86486
"5337","steamerr","Adam Warren","9029",1,0.0436,0.5523,1.0543,0.4297,0,0.7667,1,0,NA,1.484,4.9707
"5338","steamerr","Nick Tropeano","12385",1,0.0439,0.54658,1.0306,0.435,0,0.7956,1,0,NA,1.4656,4.91922
"5339","steamerr","Julian Garcia","sa918182",1,0.0437,0.54852,1.0302,0.4693,0,0.7858,1,0,NA,1.4995,4.93668
"5340","steamerr","Juan Mejia","sa3003159",1,0.0417,0.59058,1.0814,0.5159,0,0.8344,1,0,"COL",1.5973,5.31522
"5341","steamerr","Francys Peguero","sa748442",1,0.0439,0.5456,1.0343,0.4228,0,0.7647,1,0,NA,1.4571,4.9104
"5342","steamerr","Joseph King","sa3020857",1,0.0437,0.55459,1.092,0.4551,0,0.6367,1,0,"STL",1.5471,4.99131
"5343","steamerr","Caleb Simpson","sa738717",1,0.045,0.54819,1.0257,0.4947,0,0.7862,0.7254,0.0584,NA,1.5204,4.93371
"5344","steamerr","Patrick Dayton","sa3004482",1,0.0439,0.54277,1.0397,0.4815,0,0.7703,1,0,NA,1.5212,4.88493
"5345","steamerr","Ben Hecht","sa738501",1,0.0437,0.54951,0.9888,0.556,0,0.8764,1,0,NA,1.5448,4.94559
"5346","steamerr","Brandon Finnegan","16208",1,0.0417,0.52897,1.0099,0.5149,0,0.7802,0.7122,0.0612,NA,1.5248,4.76073
"5347","steamerr","Austin Hansen","sa3006956",1,0.0456,0.55236,1.0305,0.4973,0,0.7896,0.5811,0.0891,NA,1.5278,4.97124
"5348","steamerr","Josh A. Smith","10946",1,0.0412,0.57373,1.1086,0.3681,0,0.6975,0.9373,0.0133,NA,1.4767,5.16357
"5349","steamerr","Aaron Fletcher","22052",1,0.044,0.53694,1.0841,0.4461,0,0.6565,1,0,NA,1.5302,4.83246
"5350","steamerr","Nick Highberger","sa872728",1,0.0436,0.54612,1.0491,0.5356,0,0.7358,1,0,NA,1.5847,4.91508
"5351","steamerr","Cayne Ueckert","sa3010789",1,0.0441,0.55067,1.0128,0.5584,0,0.816,1,0,"CHC",1.5712,4.95603
"5352","steamerr","Carlos Guzman","sa871477",1,0.0456,0.52011,0.9948,0.4517,0,0.7914,1,0,"NYM",1.4465,4.68099
"5353","steamerr","Alex FaGalde","sa3004602",1,0.0436,0.55366,1.0115,0.4947,0,0.8408,1,0,NA,1.5062,4.98294
"5354","steamerr","Christian Roa","sa3014477",1,0.0456,0.55253,0.9781,0.5358,0,0.9147,0.577,0.09,"CIN",1.5139,4.97277
"5355","steamerr","Jake Brentz","17783",1,0.0442,0.54383,0.9553,0.7104,0,0.9204,1,0,"KCR",1.6657,4.89447
"5356","steamerr","Walker Brockhouse","sa3017105",1,0.0462,0.5467,1.0323,0.5339,0,0.7666,0.9398,0.0128,"HOU",1.5662,4.9203
"5357","steamerr","Jason Ruffcorn","sa3017193",1,0.0433,0.51975,1.0108,0.4817,0,0.7506,1,0,"SEA",1.4925,4.67775
"5358","steamerr","Zack Leban","sa3007967",1,0.0442,0.54834,1.0137,0.4888,0,0.8107,0.878,0.026,NA,1.5025,4.93506
"5359","steamerr","Rafael Marcano","sa3008330",1,0.0449,0.5394,1.0115,0.5316,0,0.786,0.8912,0.0232,"MIN",1.5431,4.8546
"5360","steamerr","Tanner Dodson","sa3007008",1,0.047,0.54132,1.0832,0.5616,0,0.6745,1,0,"LAD",1.6448,4.87188
"5361","steamerr","Kyle Bird","16618",1,0.0439,0.54217,1.0403,0.4959,0,0.7534,1,0,NA,1.5362,4.87953
"5362","steamerr","Danny Dopico","sa875346",1,0.0437,0.54678,0.9911,0.5872,0,0.8579,1,0,NA,1.5783,4.92102
"5363","steamerr","Diomar Lopez","sa828277",1,0.0432,0.56328,1.0491,0.4517,0,0.8107,1,0,"CIN",1.5008,5.06952
"5364","steamerr","Tom Windle","sa549785",1,0.0442,0.53838,1.0119,0.4983,0,0.8068,1,0,NA,1.5102,4.84542
"5365","steamerr","Hansen Butler","sa3011363",1,0.0435,0.5541,1.0262,0.5201,0,0.8062,1,0,NA,1.5463,4.9869
"5366","steamerr","Kit Scheetz","sa873684",1,0.0476,0.5431,1.0347,0.4618,0,0.7708,0.8211,0.0381,NA,1.4965,4.8879
"5367","steamerr","Zack Plunkett","sa3011394",1,0.0437,0.54957,1.0521,0.4174,0,0.7342,1,0,NA,1.4695,4.94613
"5368","steamerr","Brendan Hardy","sa3008290",1,0.0416,0.59558,1.0637,0.516,0,0.8843,1,0,"COL",1.5797,5.36022
"5369","steamerr","Nathan Ocker","sa3009983",1,0.0443,0.54046,1.0168,0.3864,0,0.8389,1,0,"CLE",1.4032,4.86414
"5370","steamerr","Montana DuRapau","16768",1,0.0442,0.55348,1.0777,0.3782,0,0.6956,0.873,0.027,NA,1.4559,4.98132
"5371","steamerr","Trey Cumbie","sa3006954",1,0.0448,0.53688,0.9826,0.502,0,0.8598,0.8994,0.0214,NA,1.4846,4.83192
"5372","steamerr","Nomar Rojas","sa3009742",1,0.0435,0.54907,1.0503,0.5097,0,0.7346,1,0,NA,1.56,4.94163
"5373","steamerr","Will Ethridge","sa3011337",1,0.044,0.55303,1.0792,0.3757,0,0.6873,0.8689,0.0279,NA,1.4549,4.97727
"5374","steamerr","Cam Hill","16840",1,0.0433,0.55768,1.0742,0.4085,0,0.7201,1,0,NA,1.4827,5.01912
"5375","steamerr","Robert Broom","sa3007235",1,0.0443,0.53405,1.0345,0.4365,0,0.7709,1,0,"CLE",1.471,4.80645
"5376","steamerr","Zak Baayoun","sa3010661",1,0.0416,0.59376,1.1325,0.4365,0,0.7607,1,0,NA,1.569,5.34384
"5377","steamerr","Eduarniel Nunez","sa3005284",1,0.0442,0.5458,1.0004,0.6132,0,0.8207,1,0,"CHC",1.6136,4.9122
"5378","steamerr","Gabriel Yanez","sa3005332",1,0.0441,0.54651,1.0755,0.4709,0,0.6717,1,0,"MIN",1.5464,4.91859
"5379","steamerr","Matt Russell","sa3017256",1,0.0437,0.54556,1.0589,0.4745,0,0.6999,1,0,NA,1.5334,4.91004
"5380","steamerr","Josimar Cousin","sa3021579",1,0.0407,0.53853,1.0273,0.3893,0,0.7641,1,0,"CHW",1.4166,4.84677
"5381","steamerr","Alex Mauricio","sa3004337",1,0.0476,0.5196,0.9866,0.44,0,0.8489,1,0,"NYY",1.4266,4.6764
"5382","steamerr","Cole Uvila","sa3006804",1,0.0454,0.55664,1.0417,0.4763,0,0.7954,1,0,"BAL",1.518,5.00976
"5383","steamerr","John McMillon","27942",12.7901,0.5781,6.08945,11.5458,7.3003,0,13.325,12.7901,0,"MIA",1.47349121586227,4.28495867897827
"5384","steamerr","Ralph Garza Jr.","17682",1,0.0424,0.53987,1.0633,0.3827,0,0.686,1,0,NA,1.446,4.85883
"5385","steamerr","David Griffin","sa3015136",1,0.045,0.55125,1.0794,0.354,0,0.6749,0.6949,0.0649,NA,1.4334,4.96125
"5386","steamerr","Junior Santos","sa3005470",1,0.046,0.5263,1.0618,0.4024,0,0.6601,0.8623,0.0293,"NYM",1.4642,4.7367
"5387","steamerr","Hunter Schryver","sa873263",1,0.041,0.52644,1.0096,0.5033,0,0.7767,1,0,NA,1.5129,4.73796
"5388","steamerr","Cyrillo Watson","sa3011557",1,0.0439,0.55323,1.0135,0.5156,0,0.8223,0.9027,0.0207,NA,1.5291,4.97907
"5389","steamerr","Gregori Vasquez","sa873328",1,0.0454,0.55778,1.0882,0.3649,0,0.7053,1,0,NA,1.4531,5.02002
"5390","steamerr","Justin Evans","sa3014795",1,0.0415,0.56101,1.0368,0.523,0,0.7785,1,0,"MIA",1.5598,5.04909
"5391","steamerr","Blake Bass","sa875190",1,0.0444,0.54637,1.0074,0.5192,0,0.8402,1,0,"TEX",1.5266,4.91733
"5392","steamerr","Evan Taylor","sa3019950",1,0.0421,0.54093,1.0408,0.5791,0,0.7347,1,0,"MIA",1.6199,4.86837
"5393","steamerr","Zach Hart","sa3009997",1,0.0444,0.54988,1.0276,0.5074,0,0.7755,0.8038,0.0418,NA,1.535,4.94892
"5394","steamerr","Griffin McLarty","sa1115734",1,0.0452,0.55424,1.0325,0.4479,0,0.7805,0.6504,0.0744,NA,1.4804,4.98816
"5395","steamerr","Jacob Kostyshock","sa3011245",1,0.0435,0.55407,1.0244,0.5051,0,0.8025,1,0,NA,1.5295,4.98663
"5396","steamerr","Damian Mendoza","sa3005430",1,0.0447,0.54834,1.0757,0.4292,0,0.698,0.8574,0.0304,"TEX",1.5049,4.93506
"5397","steamerr","Jake Elliott","sa919409",1,0.0441,0.5509,1.0353,0.389,0,0.7704,0.9241,0.0161,NA,1.4243,4.9581
"5398","steamerr","Jake Cantleberry","sa3011237",1,0.0442,0.53694,1.0016,0.5284,0,0.8137,1,0,NA,1.53,4.83246
"5399","steamerr","Trayson Kubo","sa3010314",1,0.0434,0.5545,1.0223,0.537,0,0.8078,1,0,NA,1.5593,4.9905
"5400","steamerr","Cody Sedlock","19357",1,0.0438,0.54758,1.0219,0.4655,0,0.7811,1,0,NA,1.4874,4.92822
"5401","steamerr","John Doxakis","sa1115967",1,0.0443,0.53308,1.0298,0.4642,0,0.737,1,0,NA,1.494,4.79772
"5402","steamerr","Wandisson Charles","sa874818",1,0.0439,0.5401,0.9764,0.6311,0,0.8561,1,0,NA,1.6075,4.8609
"5403","steamerr","Kade Strowd","sa3011418",3.7778,0.1815,1.85792,3.7678,1.8155,0,3.2669,3.7778,0,"BAL",1.47792365927259,4.42619514002859
"5404","steamerr","Scott Engler","sa918353",1,0.0436,0.54902,0.9979,0.5815,0,0.839,1,0,NA,1.5794,4.94118
"5405","steamerr","Reidis Sena","sa3009626",1,0.0439,0.57357,1.0266,0.6195,0,0.7973,1,0,"BOS",1.6461,5.16213
"5406","steamerr","Holden Powell","sa3014854",1,0.0417,0.55175,0.999,0.5789,0,0.8034,1,0,"WSN",1.5779,4.96575
"5407","steamerr","Cesar Gomez","sa3014799",1,0.0465,0.55836,1.0999,0.3942,0,0.6497,0.826,0.037,"HOU",1.4941,5.02524
"5408","steamerr","Jordan Sheffield","19682",1,0.0435,0.55335,1.0431,0.4786,0,0.7583,1,0,NA,1.5217,4.98015
"5409","steamerr","Nick Richmond","sa3011538",1,0.0455,0.5519,1.0702,0.4612,0,0.7082,1,0,"BAL",1.5314,4.9671
"5410","steamerr","Patrick Weigel","17792",1,0.0435,0.55513,1.0074,0.5329,0,0.8506,1,0,"CIN",1.5403,4.99617
"5411","steamerr","Zach Lee","11468",1,0.0411,0.60867,1.1578,0.3694,0,0.7336,1,0,NA,1.5272,5.47803
"5412","steamerr","Trey Riley","sa3007611",1,0.0435,0.55899,1.0313,0.5758,0,0.8222,1,0,"ATL",1.6071,5.03091
"5413","steamerr","Josh James","16794",1,0.0435,0.55487,1.0027,0.5261,0,0.8421,1,0,NA,1.5288,4.99383
"5414","steamerr","Jackson Smeltz","sa3023810",1,0.0456,0.5172,0.9833,0.5608,0,0.782,0.9274,0.0154,"SDP",1.5441,4.6548
"5415","steamerr","Matthew Linskey","sa3022795",1,0.0436,0.58648,1.0245,0.6173,0,0.8645,1,0,"ARI",1.6418,5.27832
"5416","steamerr","Richard Rodríguez","13549",1,0.0431,0.57523,1.1209,0.3119,0,0.7006,1,0,NA,1.4328,5.17707
"5417","steamerr","Bradley Hanner","sa3010837",1,0.0444,0.53148,1.006,0.481,0,0.8107,1,0,"CLE",1.487,4.78332
"5418","steamerr","Brett Daniels","sa3008127",1,0.0442,0.55411,1.0205,0.4984,0,0.7984,0.7963,0.0433,NA,1.5189,4.98699
"5419","steamerr","Jhonleider Salinas","sa873497",1,0.0435,0.55623,1.0045,0.5229,0,0.8457,1,0,NA,1.5274,5.00607
"5420","steamerr","Tyler Brown","sa3014450",1,0.0459,0.55275,1.0097,0.4474,0,0.8214,1,0,NA,1.4571,4.97475
"5421","steamerr","Jorge Juan","sa3005826",1,0.0438,0.55588,0.9693,0.5995,0,0.9411,1,0,"ATL",1.5688,5.00292
"5422","steamerr","Alex Moore","sa3011534",1,0.0411,0.61092,1.1158,0.419,0,0.823,1,0,NA,1.5348,5.49828
"5423","steamerr","Indigo Diaz","sa3011726",1,0.0502,0.52712,0.9609,0.466,0,0.9192,0.6957,0.0647,"NYY",1.4269,4.74408
"5424","steamerr","Kieran Lovegrove","sa657950",1,0.0435,0.55351,0.9953,0.5668,0,0.8538,1,0,NA,1.5621,4.98159
"5425","steamerr","Edgar Navarro","24363",1,0.0403,0.54054,1.0228,0.562,0,0.7475,1,0,"CHW",1.5848,4.86486
"5426","steamerr","Matt Withrow","sa659074",1,0.0451,0.56414,1.0349,0.4508,0,0.805,0.5976,0.0856,NA,1.4857,5.07726
"5427","steamerr","Jacob DeLabio","sa3017011",1,0.0458,0.55353,0.9895,0.5553,0,0.8643,1,0,"HOU",1.5448,4.98177
"5428","steamerr","Matt Givin","sa3005229",1,0.0474,0.52411,1.0463,0.3491,0,0.7291,1,0,"NYY",1.3954,4.71699
"5429","steamerr","Morgan McSweeney","sa3010781",1,0.0456,0.55114,1.0453,0.4741,0,0.7508,1,0,NA,1.5194,4.96026
"5430","steamerr","Alejandro Melean","sa3006815",1,0.0437,0.55093,1.0428,0.4216,0,0.7407,1,0,NA,1.4644,4.95837
"5431","steamerr","Blake Goldsberry","sa3014978",1,0.0441,0.5551,1.0332,0.4248,0,0.7746,0.8318,0.0358,NA,1.458,4.9959
"5432","steamerr","Karan Patel","sa1169765",1,0.0449,0.55441,0.9988,0.5193,0,0.8406,0.7007,0.0637,NA,1.5181,4.98969
"5433","steamerr","Michael Brewer","sa3015149",1,0.0436,0.55245,1.0198,0.5041,0,0.7924,1,0,NA,1.5239,4.97205
"5434","steamerr","Jack Sellinger","sa3022934",1,0.0417,0.55244,1.0335,0.5903,0,0.777,1,0,"MIA",1.6238,4.97196
"5435","steamerr","Nick Lackney","sa3010786",1,0.0439,0.54138,1.0309,0.57,0,0.7623,1,0,NA,1.6009,4.87242
"5436","steamerr","Andy Fisher","sa1172135",1,0.0438,0.54698,1.0248,0.5012,0,0.8068,1,0,NA,1.526,4.92282
"5437","steamerr","Luke Albright","sa3017592",1,0.0454,0.58586,1.0447,0.5305,0,0.7985,0.558,0.094,"ARI",1.5752,5.27274
"5438","steamerr","Samuel Strickland","sa3017139",1,0.0442,0.54702,1.0589,0.4322,0,0.7342,1,0,"ATL",1.4911,4.92318
"5439","steamerr","Jacob Webb","sa3017547",1,0.0459,0.57798,1.0672,0.454,0,0.7041,0.558,0.094,"BOS",1.5212,5.20182
"5440","steamerr","Jhordany Mezquita","sa3004860",1,0.0482,0.54689,1.023,0.4892,0,0.7596,0.5877,0.0877,"PHI",1.5122,4.92201
"5441","steamerr","Devin Conn","sa3007252",1,0.0434,0.55317,1.0594,0.4753,0,0.709,1,0,NA,1.5347,4.97853
